setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L3h,target15_or_sma9_max12,full,10,0.8,0.0003814038727137703,0.0009188164302156299,-0.0016875860142433253,-0.002112285830097471,-0.002536985645951617,0.003814038727137703,0.0014363102952232865,-0.0011179112513850509,5.0,0.4,0.0,target_15bp:40.0%;sma9_close:40.0%;eod:20.0%
L3h,target15_or_sma9_max12,H1,7,1.0,0.000942065378639453,0.001127107364862212,0.00036412346895300376,0.0003330027471610375,0.00030188202536907127,0.006594457650476171,0.0014770514578654748,-0.0006210031281228545,4.0,0.42857142857142855,0.0,target_15bp:42.9%;eod:28.6%;sma9_close:28.6%
L3h,target15_or_sma9_max12,H2,3,0.3333333333333333,-0.0009268063077794894,-0.0015932082773868483,-0.002348230172238663,-0.00244260790909514,-0.002536985645951617,-0.002780418923338468,0.0006317820720325162,-0.0037177369950002204,7.333333333333333,0.3333333333333333,0.0,sma9_close:66.7%;target_15bp:33.3%
L3h,resignal_extend5_cap24,full,10,0.7,0.0009008726014043455,0.0005434569537084988,-0.002375641067972556,-0.002442824307162167,-0.002510007546351778,0.009008726014043456,0.0014363102952232865,-0.0010758051501948973,5.2,0.4,0.2,resignal_time:60.0%;time:20.0%;eod:20.0%
L3h,resignal_extend5_cap24,H1,7,0.8571428571428571,0.0014278008677776702,0.0007850318820479263,-0.00021550711396267625,-0.0003888699642338733,-0.0005622328145050703,0.00999460607444369,0.0014770514578654748,-0.0006210031281228545,4.285714285714286,0.42857142857142855,0.14285714285714285,resignal_time:42.9%;time:28.6%;eod:28.6%
L3h,resignal_extend5_cap24,H2,3,0.3333333333333333,-0.0003286266868000783,-0.0023607114592637535,-0.002480148328934173,-0.0024950779376429755,-0.002510007546351778,-0.000985880060400235,0.0006317820720325162,-0.0037177369950002204,7.333333333333333,0.3333333333333333,0.3333333333333333,resignal_time:100.0%
L3h,resignal_target15_or_sma9_cap24,full,10,0.7,0.0001800755334786519,0.0007663625647689187,-0.002375641067972556,-0.002442824307162167,-0.002510007546351778,0.001800755334786519,0.0014363102952232865,-0.0010758051501948973,4.2,0.4,0.0,target_15bp:40.0%;resignal_time:30.0%;eod:20.0%;sma9_close:10.0%
L3h,resignal_target15_or_sma9_cap24,H1,7,0.8571428571428571,0.000760242762914579,0.001127107364862212,-4.376391058058532e-05,-0.0003029983625428278,-0.0005622328145050703,0.005321699340402053,0.0014770514578654748,-0.0006210031281228545,3.2857142857142856,0.42857142857142855,0.0,target_15bp:42.9%;eod:28.6%;resignal_time:14.3%;sma9_close:14.3%
L3h,resignal_target15_or_sma9_cap24,H2,3,0.3333333333333333,-0.0011736480018718447,-0.0023607114592637535,-0.002480148328934173,-0.0024950779376429755,-0.002510007546351778,-0.003520944005615534,0.0006317820720325162,-0.0037177369950002204,6.333333333333333,0.3333333333333333,0.0,resignal_time:66.7%;target_15bp:33.3%
L1_first,fixed_5,full,28,0.5,0.00023573395436832234,1.2628178576834515e-05,-0.0014192127249358477,-0.0027577720645127423,-0.003548881525942571,0.0066005507223130255,0.0013745495620950399,-0.0011700862279269142,4.857142857142857,0.39285714285714285,0.21428571428571427,time:89.3%;eod:10.7%
L1_first,fixed_5,H1,18,0.6111111111111112,0.0003574552631042054,0.0006053716858183122,-0.0011919039219980831,-0.0017907290960179232,-0.003548881525942571,0.006434194735875698,0.0012967628482726257,-0.001004937667354766,4.777777777777778,0.3888888888888889,0.1111111111111111,time:94.4%;eod:5.6%
L1_first,fixed_5,H2,10,0.3,1.6635598643732763e-05,-0.00021866561287636754,-0.0015982200178087935,-0.002521885892471404,-0.003445551767134014,0.00016635598643732763,0.0013745495620950399,-0.001359073077461359,5.0,0.4,0.4,time:80.0%;eod:20.0%
L1_first,fixed_8,full,28,0.6785714285714286,0.0005260240747190623,0.0010291909501002339,-0.0024813381231903243,-0.0029991990034655357,-0.004246299913096441,0.014728674092133742,0.001706864106820416,-0.0013411504708275568,7.535714285714286,0.5,0.2857142857142857,time:89.3%;eod:10.7%
